file_name,SMILES
16198.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3ccnc(Cl)c3C(O)C#N)C=C[C@]1([H])C2
16199.png,[H][C@@]1(C(=O)O)[C@]([H])(C(SC(=N)C2CCN(C(=O)OC(C)(C)C)CC2)C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
16200.png,[H][C@]1([C@]2(C[C@@](C=C2)(C#C)[C@@]1(C(O)=O)[H])[H])CC(Nc1c2c([n]o[n]2)ccc1C([*])=O)=O
16201.png,[H][C@]1(C(C(N)=O)n2c(C)c(C)c3ccc(C(=O)O)cc32)[C@@](C#CC#C)(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16202.png,[H][C@]1([C@]2(C[C@@](C=C2c2ccc(-c3[n]cc(C(OC[N+]([O-])=O)=O)cc3)cc2)([H])[C@@]1(C(O)=O)[H])[H])C([*])C(=O)N
16203.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1ccc(C#C)c(OC(F)(F)F)c1S(=O)(=O)Cl)C2
16204.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3cccc4cccc(N=C=O)c34)[C@]1([H])C2C#CC#C
16205.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2C(c1ccccc1N=[N+]=[N-])N1CCC(=O)CC1
16206.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc(C(=O)O)cc(C=O)c2F)[C@@]2([H])C=C[C@]1([H])C2
16207.png,[H][C@]1(CC(=O)Nc2cc3nonc3cc2Br)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(C#C)C2
16208.png,Cl.[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc(F)ccc2NN)[C@@]2([H])C=C[C@]1([H])C2
16209.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2cc(C(F)(F)F)cc([N+](=O)[O-])c2N2CCNCC2)[C@]2([H])C=C[C@@]1([H])C2
16210.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1([C@@]1([C@@]2(C[C@](C=C2c2c(Br)c(Cl)[n]cc2C)([H])[C@]1(CC(=O)N)[H])[H])C(O)=O)C(O)=O)[H])CC(=O)N
16211.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2ccsc2-c2ccnc(Cl)n2)[C@@]2([H])C=C[C@]1([H])C2
16212.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2c1cc(Br)cc(C(F)(F)F)c1S(=O)(=O)Cl
16213.png,[H][C@@]1([C@@]2(C[C@](C=C2)(c2c(C(OC)=O)c[n]cc2Br)[C@]1(C(C(=O)N)C#N)[H])[H])C(O)=O
16214.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C(=O)N)C#N)[H])[H])C(Oc1c2NCC(Oc2ccc1)C#N)=O
16215.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(Nc1c(CO)c[n]c(N2CCCC2)c1)=O
16216.png,[H][C@]1([C@]2(C[C@@](C=C2C#CC#C)([H])[C@@]1(C(O)=O)[H])c1c(OCc2c(N=C=O)cccc2)cccc1)CC(=O)N
16217.png,[H][C@]1([C@]2(C[C@@](C=C2C2C3C(=CC=CC=3O)CCC2=O)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16218.png,[H]N1C2C(=CC(=CC=2)C([C@@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])[H])C(=O)N)C(C=O)=C1C
16219.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OCc2ccc(C#N)c(S(=O)(=O)Cl)c2)[C@@]2([H])C=C[C@]1([H])C2C#C
16220.png,[H]C(C(O)=O)(CC1(CCCCC1)NC(C[C@@]1([C@]2(C(C([C@@]3([C@]4(C[C@@](C=C4)([H])[C@@]3(C(O)=O)[H])[H])[H])C(=O)N)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])[H])=O)N
16221.png,[H][C@]1([C@]2(C[C@@](C=C2C2C3C(CCCC=3C=CC=2Br)=O)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16222.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1cc3ncoc3cc1N)C2
16223.png,[H][C@]1([C@]2(C[C@@](C=C2N=C(c2cc(Cl)[n]c(Cl)c2)S)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16224.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2sc3ccc(F)cc3c2C)[C@@]2([H])C=C[C@]1([H])C2
16225.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2OC(=NCc1ccc(C(=O)O)cc1)OC(C)(C)CN=[N+]=[N-]
16226.png,[H]N1C(C([C@@]2([C@@]3(C[C@](C=C3)([H])[C@]2(CC(=O)N)[H])[H])C(O)=O)=O)=C(C)N=C1
16227.png,Cl.[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1cc(-c2[s]cc([H])c2)c(C(C#N)N)cc1)=O)[H])[H])CC(=O)N
16228.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C(COC1C(N=C=S)=CC=CC=1)C#C)CC(=O)N)[H])C(O)=O
16229.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2cc(N)c(C#N)c(Cl)c2C#CC#C)[C@]2([H])C=C[C@@]1([H])C2
16230.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2COC(=O)c1sc(C#C)cc1N=C=S
16231.png,[H]N1C2C(=CC(=C(C=2NC(C[C@@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])[H])=O)C#N)C(O)=O)C(C)=C1C
16232.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc3scc(C(=N)S)c3cc2C#C)[C@@]2([H])C=C[C@]1([H])C2
16233.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1c(Cl)cc(Cl)c(CCC(=O)O)c1C#CC#C)C2
16234.png,[H][C@]1([C@@]2(C=C(CC3(OC3)CCl)[C@](C2)([H])[C@@]1(C(OC#CC#C)=O)[H])[H])CC(=O)N
16235.png,[H][C@]1([C@]2(C[C@@](C=C2c2c(-[n]3c[n]cc3)c(N)ccc2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16236.png,[H][C@]1([C@]2(C(C3=C(C=O)OC(B(OC#CC#C)O)=C3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16237.png,[H][C@]1([C@]2(C[C@@](C([H])=C2C2C(Cl)=NC(Cl)=C(N)C=2)([H])[C@]1([N+]([O-])=O)C(O)=O)[H])CC(=O)N
16238.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3ccc4c(Cl)nnc(O)c4c3)[C@]1([H])C2
16239.png,[H]n1nc(CNC(=O)C[C@@]2([H])[C@@]([H])(C(=O)OC#N)[C@@]3([H])C=C[C@]2([H])C3)c(Br)c1C
16240.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OOC(=O)c2ccc(-c3cccc(C=O)c3)cc2)[C@@]2(N=[N+]=[N-])C=C[C@]1([H])C2
16241.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)([N+](=O)[O-])[C@]2([H])C[C@@]1([H])C=C2c1cc(-c2noc(-c3cccs3)n2)cc([N+](=O)[O-])c1
16242.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OCc2onc(C)c2C(=O)Cl)[C@@]2([H])C=C[C@]1([H])C2
16243.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(Oc3cccc(N=C=[N-])c3)ncc2C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16244.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2cc(C=O)ccc2CN2CCN(C(=O)OC(C)(C)C)CC2)[C@]2([H])C=C[C@@]1([H])C2
16245.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3ccc(CNCCN)cc3)[C@]1([H])C2
16246.png,[H][C@@]1(C(=O)O)[C@]([H])(C(C(N)=O)c2cc(S(=O)(=O)Cl)co2)[C@]2([H])C=C[C@@]1([H])C2
16247.png,[H][C@@]1(C(=O)O)[C@]([H])(C(OC(=NC2(C(=O)O)CC2)OC(C)(C)CN=C=[N-])C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
16248.png,[H][n]1[n]c2c(c([n]c[n]2)O[C@]23[C@](CC(=O)N)([H])[C@](C(OC#C)=O)([H])[C@@](C2)([H])C=C3)c1
16249.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NNC1C(N)=CC=C(Br)C=1)=O
16250.png,[H][C@]1([C@]2(C[C@@](C=C2C(c2[n]oc(C)c2)=O)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16251.png,[H][C@@]1([C@@]2(C[C@](C=C2)(C#CC#C)[C@]1(C(C1=CN(C2C=C(Br)C([H])=CC=2)N=C1)C(=O)N)[H])[H])C(O)=O
16252.png,[H][C@]1([C@]2(C[C@@](C=C2C2=C(C3ON=C(CO)C=3)OC=C2)([H])[C@@]1(C(O)=O)[H])[H])C([H])([H])C(=O)N
16253.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1[C@@]2([C@]([C@@](c3c(F)c(S)cc([H])c3F)(C(O)=O)[C@]1(C=C2)[H])(CC(=O)N)[H])[H])=O)[H])[H])CC(=O)N
16254.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2c(C(F)(F)F)ccc(-c3nc(C=O)cs3)c2N=[N+]=[N-])[C@@]2([H])C=C[C@]1([H])C2
16255.png,[H][C@@]1([C@]2(C=C(C#CC#C)[C@@](C2)([H])[C@]1(C(C(=O)N)COC(c1c(S(Cl)(=O)=O)cccc1)=O)[H])[H])C(O)=O
16256.png,[H][C@]1([C@]2(C[C@@](C=C2)([C@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])CC(=O)N)[C@@]1(C(OC1N(Cc2ccc(N)cc2)CCOC1)=O)[H])[H])CC(=O)N
16257.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)ONc2ccc3c(c2)OCCCO3)[C@@]2([H])C=C[C@]1([H])C2
16258.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1c(Br)cc2c(oc(c2)CCl)c1)=O)[H])[H])CC(=O)N
16259.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1csc(B(O)O)c1C(=O)O[N+](=O)[O-]
16260.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1([n]1c(=N)[s]c[n]1)C(O)=O)[H])CC(=O)N
16261.png,Cl.[H][C@]1([C@]2(C[C@@](C=C2C#C)(N2CCC(C(c3cc([Ar])c(Cl)c([H])c3)=O)CC2)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16262.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2c1cc(C(=O)O)cc(-c2ccccn2)c1
16263.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(C3CCC(C(=O)O)N(C(=O)OCC4c5ccccc5-c5ccccc54)C3)[C@]1([H])C2
16264.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cscc2-c2cccc(N)c2)[C@@]2([H])C=C[C@]1([H])C2
16265.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3c(CN)noc3C)[C@]1([H])C2
16266.png,[H][C@]1([C@]2(C[C@@](C([Ar])=C2C[n]2[n]c(C(O)=O)cc2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16267.png,[H][C@]1([C@]2(C(C#CC#C)[C@@](C=C2)([H])[C@]1(c1c(OC(C(Cl)=O)(C)C)ccc(Cl)c1)C(O)=O)[H])CC(=O)N
16268.png,[H]n1c(CCCO)nc2c([C@@]3(C(=O)O)[C@]([H])(CC(N)=O)[C@]4([H])C=C[C@@]3([H])C4C#CC#C)cc(C(F)(F)F)cc21
16269.png,[H][C@]1([C@]2(C(C(c3[n](CC([Ar])C#N)ccc3)=O)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16270.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)ON=C=[N-])[C@@]2([H])C=C[C@]1([H])C2c1cc2c(cc1C=O)CCC(C)(C)O2
16271.png,[H]/C(/N(C[C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(CC(=O)N[*])[H])[H])C(O)=O)C)=C(\C(OCC)=O)/C(=O)C
16272.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OCOC(C#C)=O)=O)[H])[H])CC(=O)N
16273.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3cc(B4OC(C)(C)C(C)(C)O4)cnc3Br)C=C[C@]1([H])C2
16274.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(Nc1c(CN)cc(N2CCCC2)cc1)=O
16275.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3ccc(-c4ccccc4N)cn3)C=C(C#CC#C)[C@]1([H])C2
16276.png,[H][C@@]1([C@@]2(C[C@](C([*])=C2[H])([H])[C@]1(C([n]1c(=N)[s]c(Br)[n]1)(C(=O)N)N=C=[N-])[H])[H])C(O)=O
16277.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2C1COCCN1Cc1cccc(N)c1
16278.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(C2CCCCN2c2ccc(N)cc2)[C@@]2([H])C=C[C@]1([H])C2
16279.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(NCCN=C(O)OC(C)(C)C)c(N)cc2C(F)(F)F)[C@@]2([H])C=C[C@]1([H])C2
16280.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2C(C(N)=O)[C@@]1([H])[C@@]([H])(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1ccc(S(=O)(=O)Cl)cc1-c1csc(C)n1
16281.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(c2cc(-n3cccc3C=O)ccc2I)[C@]2([H])C=C[C@@]1([H])C2
16282.png,[H][C@]1(CC(=O)Nc2cc(C=O)cc(C(=O)O)c2F)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16283.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(C(Cc1cc([N+]([O-])=O)c[n]c1)O)C(O)=O)[H])CC(=O)N
16284.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(S(=O)(=O)Cl)ccc2Oc2cccc(Cl)c2C#N)[C@@]2([H])C=C[C@]1([H])C2
16285.png,[H][C@]1([C@]2(C[C@@](C([H])=C2)([H])[C@@]1(C(Oc1oc2c(cc(cc2)B2OC(C)(C)C(C)(C)O2)c1)=O)[H])[H])CC(=O)N
16286.png,[H]/C(=C(\c1cc(C([C@@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])[H])(C(=O)N)N=[N+]=[N-])ccc1)/C#N)/O
16287.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O[N+](=O)[O-])[C@]2([H])C[C@@]1([H])C=C2C1CCCC(C(=O)Cl)O1
16288.png,[H][n]1c(=N)[n]c(C(F)(F)F)c([Ar])c1C1C=C2C(C=C(C=C2N([N+]([O-])=O)C(C[C@@]2([C@]3(C[C@@](C=C3)([H])[C@@]2(C(O)=O)[H])[H])[H])=O)OC)=CC=1
16289.png,[H]n1cc(C(=O)OC[C@@]2(C(=O)O)[C@]([H])(CC(N)=O)[C@]3([H])C=C[C@@]2([H])C3)ccc1=N
16290.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OCOC(=O)c2cccnc2N)[C@@]2([H])C=C[C@]1([H])C2
16291.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3ccc(Br)c4ncccc34)[C@]1([H])C2
16292.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3c(C(F)(F)F)cccc3S(=O)(=O)Cl)[C@]1([H])C2
16293.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC(Br)C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)[C@@]2([H])C=C[C@]1([H])C2
16294.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3ccc4c(c3)nc(CNC)n4C)C=C[C@]1([H])C2
16295.png,[H]n1c(N=C=[N-])c(C(N(C)C)[C@]23C=C[C@]([H])(C2)[C@@]([H])(CC(N)=O)[C@@]3([H])C(=O)O)c2cc(OC)ccc21
16296.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(Cc3nn(CC)c(C(=O)O)c3Br)[C@]1([H])C2
16297.png,[H][C@]1([C@]2(C[C@@](C=C2)(c2c3OCCCOc3ccc2C(CBr)=O)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16298.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1sc(-c3cccc(Cl)c3)nc1CO)C2
16299.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC(C)OC(=O)c2c(C)csc2N)[C@@]2([H])C=C[C@]1([N+](=O)[O-])C2
16300.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C1C(Br)=CC(C(Cl)=O)=CN=1)CC(=O)N)[H])C(OC#CC#C)=O
16301.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC(Sc2ccnc3cc(Cl)ccc23)c2nnc(S)n2C)[C@@]2([H])C=C[C@]1(C#N)C2
16302.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cc(Oc3ccc(C(F)(F)F)cc3N)ccc2C#N)[C@@]2([H])C=C[C@]1([H])C2
16303.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@@]1(C1[C@]2([C@@]([C@](C(O)=O)([H])[C@@](C2)([H])C=1)(C(N1CCN(c2[n]c(C(F)(F)F)cc[n]2)CC1)CO)CC(=O)N)[H])CC(=O)N)[H])C(O)=O
16304.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC1C(C(O[H])=O)=C(Cl)C=C(S(=O)(=O)C)C=1)=O
16305.png,[H]n1c(O)nc(CC2[C@]3([H])C=C[C@@]2([H])[C@@]([H])(CC(=O)NC#C)[C@@]3([H])C(=O)O)nc1=N
16306.png,[H][C@]1([C@@]2(C(=C(C#CC#C)[C@](C2)([H])[C@@]1(C(O)=O)[H])Oc1cc2OCC(=O)c2cc1)[H])CC(=O)N
16307.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(Oc1c(C(C#CC#C)Cl)cc2OCCCOc2c1)=O)[H])[H])CC(=O)N
16308.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(OC1C=C2NCC(OC2=CC=1)C(O)=O)=O)[H])[H])CC(=O)N
16309.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NC1C(C(O)=O)=CN=C(Cl)C=1)=O
16310.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(c1c(C(=S)N)cc(C#N)c(-[n]2c[n]cc2)c1)C(O)=O)[H])CC(=O)N
16311.png,[H][C@@]1(C(=O)O)[C@]([H])(C(Cc2nc(-c3ccc(Br)cc3)cs2)C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
16312.png,[H][C@]1([C@]2(C(C3[C@@]4([C@]([C@](C(O)=O)([H])[C@]3(C(=C4)C3C=C(CN4CC(C(OCC)=O)N(CC5C=CC=CC=5)CC4)C=CC=3)[H])(CC(=O)N)[H])[H])[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16313.png,[H][C@]1([C@]2(C[C@@](C=C2)(C2C(N=C=[N-])=C(N=C=O)C=CC=2OCC2C=CC=CC=2)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16314.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cc(F)ccc2CS(=O)(=O)Cl)[C@@]2([H])C=C[C@]1([H])C2
16315.png,[H][C@]1([C@]2(C[C@@](C=C2)(C2C=C(COC(N3C(N=C=[N-])C(O)CCC3)=O)C=CC=2)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16316.png,[H][C@@]1(C(=O)O)[C@@](C(C(N)=O)c2c(Cl)ccc(S(=O)(=O)Cl)c2Cl)([N+](=O)[O-])[C@]2([H])C=C[C@@]1([H])C2
16317.png,[H][C@]1([C@]2(C(C3N=CN(CC4C=C([H])C(CON=C=[N-])=CC=4)C=3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16318.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(c3sc(C(=O)OC)c(Cl)c3C)C=C[C@]1([H])C2
16319.png,[H][C@]1([C@]2(C[C@@](C=C2CCOC(c2[n]oc(-c3[s]ccc3)c2)=O)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N([H])[H]
16320.png,[H][C@@]1([C@@]2(C[C@](C=C2)(C2C(C(O)=O)=CN=CC=2)[C@@]1(N=[N+]=[N-])CC(=O)N)[H])C(O)=O
16321.png,[H][C@@]1(C(=O)O)[C@]([H])(C(OB(O)c2ccc(OC(C#C)c3ccccc3)c(F)c2)C(N)=O)[C@]2([H])C=C[C@@]1([H])C2
16322.png,[H][C@]1([C@@]2(C=C(c3c(C)c(Cl)c([H])c(C(OC)=O)c3)[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16323.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(Sc3nc4c(C(=O)OCC)nnn4c4ccccc34)C=C[C@]1([H])C2
16324.png,[H][C@]1(CC(=O)Nc2ccc(C)c(Br)n2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16325.png,[H][C@]1([C@@]2(C=C(ONC(c3c(F)cc(F)c(F)c3)=N)[C@](C2)([H])[C@]1([C@]12[C@](CC(=O)N)([H])[C@](C(O)=O)([H])[C@@](C1)([H])C=C2)C(O)=O)[H])C([H])([H])C(=O)N
16326.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(C1COc3cc(C(=O)CCC(=O)O)ccc3O1)C2
16327.png,[H][C@]1(CC(N)=O)[C@](C(=O)O)(c2cccc(CSc3nc(Cl)cc(C(OCC)OCC)n3)c2)[C@@]2([H])C=C[C@]1([H])C2C#C
16328.png,[H][C@]1([C@]2(C(CC3SC=C(C4C=CC(C=O)=CC=4)N=3)[C@@](C=C2)([H])[C@@]1(C(ON=[N+]=[N-])=O)[H])[H])CC(=O)N
16329.png,[H][C@]1([C@]2(C[C@@](C=C2)(c2c(B(O)O)c([H])c(C#CC#C)c(F)c2)[C@@]1(C(O)=O)[H])[H])CC(=O)N
16330.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(c2nc(C(F)(F)F)nc(Cl)c2C(=O)OCC)[C@]2([H])C=C[C@@]1([H])C2
16331.png,[H][C@]1([C@]2(C(C(C3=CC4C(=NSN=4)C=C3)Br)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16332.png,[H][C@]1([C@]2(C(C3N(Cc4ccccc4)CCC(CN)C3)[C@@](C=C2)([H])[C@@]1(C(O)=O)[H])[H])CC(=O)N
16333.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1(c1ccc(Oc3ncccc3C(=O)Cl)cc1)C2
16334.png,[H][C@]1([C@@]2(C=C(N=[N+]=[N-])[C@](C2)([H])[C@@]1(C(O)=O)[H])[H])CC(NNC1C(F)=C(F)C(F)=CC=1[N+]([O-])=O)=O
16335.png,[H][C@]1([C@]2(C[C@@](C=C2)([H])[C@]1(C1C(OCC2C=C(C=O)C=CC=2)=CC=CC=1)C(O)=O)[H])CC(=O)N
16336.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C1N2C(=C(C=N2)C(O)=O)C(N=C=[N-])=CC=1)C(=O)N)[H])[H])C(O)=O
16337.png,[H][C@]1(CC(N)=O)[C@@](COC(=O)c2cc(C=O)oc2C)(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16338.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3cnc4sc(C(=O)OCC)c(N)c4c3N=C=[N-])[C@]1([H])C2
16339.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2(CC(C)(C)c3cc(N)c(C(=O)OC)s3)C=C[C@]1([H])C2
16340.png,[H]/C(C(=O)OCC)=C(/C)Nc1ccccc1[C@]12C=C[C@]([H])(C1)[C@@]([H])(CC(N)=O)[C@@]2(N=C=[N-])C(=O)O
16341.png,[H][C@@]1([C@@]2(C[C@](C=C2)([H])[C@]1(C(C(Cc1c(O)c(C(=O)C)cc(C(=O)C([H])([H])[H])c1O)C)C(=O)N)[H])[H])C(O)=O
16342.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2Nc1ccc2nc(C)sc2c1
16343.png,I.[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2c1ccccc1CC1CCN(C(=N)N)CC1C#C
16344.png,[H][C@]1(CC(N)=O)[C@@](C#C)(C(=O)O)[C@]2([H])C[C@@]1([H])C=C2c1cnc(C(=N)S)cn1
16345.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)Oc2cccc(-n3ncc(C(=O)O)c3C)c2C)[C@@]2([H])C=C[C@]1([H])C2
16346.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)OC2CC(=O)CC([N+](=O)[O-])C23OCCO3)[C@@]2([H])C=C[C@]1([H])C2
16347.png,[H][C@]1(CC(=O)Nc2c(C(=N)O)cc(OCC#C)nc2Cl)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16348.png,[H][C@]1(CC(N)=O)[C@@]([H])(C(=O)O)[C@@]2([H])C=C(c3cc(Br)cc(CS(=O)(=O)Cl)c3)[C@]1([H])C2
16349.png,[H][C@]1(CC(=O)NC2Oc3cc(CC(=O)Cl)cc([N+](=O)[O-])c3O2)[C@@]([H])(C(=O)O)[C@@]2([H])C=C[C@]1([H])C2
16350.png,[H][C@@]1(C(=O)O)[C@@](CC(N)=O)(N=C=[N-])[C@]2(OCc3ccc(-c4noc(C)n4)cc3)C=C[C@@]1([H])C2
